1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-3.1122,-3.1026,-3.0762,-3.0378,-2.9926,-2.9462,-2.904,-2.8724,-2.8586,-2.8718,-2.9192,-3.004,-3.1226,-3.2674,-3.4308,-3.6066,-3.7896,-3.9752,-4.1594,-4.337,-4.504,-4.6588,-4.8022,-4.937,-5.0654,-5.1886,-5.3074,-5.4216,-5.531,-5.635,-5.7332,-5.8248,-5.9094,-5.9864,-6.0556,-6.1176,-6.1736,-6.2254,-6.2752,-6.3256,-6.378,-6.4304,-6.4788,-6.5174,-6.542,-6.5488,-6.5374,-6.5086,-6.4664,-6.416,-6.3622,-6.307,-6.2496,-6.1888,-6.1234,-6.0546,-5.9834,-5.9116,-5.8388,-5.7638,-5.6854,-5.6044,-5.523,-5.4426,-5.3614,-5.2754,-5.1788,-5.0652,-4.9288,-4.7656,-4.5738,-4.354,-4.1098,-3.8468,-3.5728,-3.2968,-3.0274,-2.7724,-2.5372,-2.3258,-2.1398,-1.98064,-1.84846,-1.7421,-1.6591,-1.59696,-1.55454,-1.53332,-1.53784,-1.57388,-1.6437,-1.7423,-1.85992,-1.98694,-2.1162,-2.2428,-2.363,-2.4722,-2.5656,-2.6378
-3.089,-3.067,-3.025,-2.9694,-2.906,-2.8404,-2.778,-2.7256,-2.6916,-2.6884,-2.7294,-2.8204,-2.9536,-3.116,-3.2972,-3.4892,-3.6868,-3.8852,-4.0792,-4.2622,-4.4278,-4.5738,-4.703,-4.8208,-4.9314,-5.0364,-5.1372,-5.2338,-5.3262,-5.4142,-5.4976,-5.5756,-5.6476,-5.7128,-5.7706,-5.8214,-5.866,-5.9064,-5.9452,-5.9862,-6.032,-6.0818,-6.13,-6.1696,-6.196,-6.2058,-6.1984,-6.1756,-6.142,-6.1048,-6.0716,-6.0444,-6.0194,-5.9928,-5.9628,-5.9288,-5.8916,-5.8504,-5.8022,-5.7414,-5.6618,-5.5652,-5.4588,-5.3484,-5.2356,-5.1188,-4.9946,-4.859,-4.7088,-4.5422,-4.359,-4.1596,-3.9454,-3.7198,-3.4882,-3.2564,-3.0306,-2.8154,-2.6128,-2.4226,-2.2432,-2.0768,-1.927,-1.79526,-1.6815,-1.58516,-1.5072,-1.4521,-1.42968,-1.454,-1.5331,-1.6582,-1.81148,-1.97788,-2.1476,-2.3142,-2.4724,-2.6162,-2.7374,-2.826
-3.0588,-3.0258,-2.9702,-2.9008,-2.8242,-2.745,-2.668,-2.5992,-2.5474,-2.5268,-2.5598,-2.6594,-2.8082,-2.986,-3.1802,-3.3834,-3.5904,-3.7968,-3.9976,-4.1852,-4.349,-4.4838,-4.598,-4.7002,-4.7952,-4.885,-4.9708,-5.053,-5.1318,-5.2068,-5.2784,-5.3464,-5.4092,-5.4656,-5.5152,-5.558,-5.5948,-5.6268,-5.6568,-5.6896,-5.732,-5.7836,-5.8352,-5.8788,-5.9092,-5.9234,-5.9212,-5.9038,-5.876,-5.8476,-5.8314,-5.8294,-5.832,-5.8326,-5.829,-5.8208,-5.8078,-5.789,-5.76,-5.7104,-5.6258,-5.509,-5.3766,-5.238,-5.0972,-4.954,-4.8068,-4.6534,-4.4924,-4.324,-4.1506,-3.9718,-3.7864,-3.596,-3.4036,-3.2132,-3.0288,-2.8526,-2.6842,-2.5184,-2.3488,-2.1796,-2.0188,-1.87008,-1.73462,-1.61286,-1.50674,-1.4219,-1.37134,-1.38004,-1.46968,-1.62164,-1.80554,-2.0028,-2.2028,-2.3992,-2.5864,-2.758,-2.904,-3.007
-3.017,-2.9744,-2.9094,-2.833,-2.7502,-2.6654,-2.5822,-2.5058,-2.4438,-2.4092,-2.4308,-2.5426,-2.7024,-2.8874,-3.086,-3.292,-3.5006,-3.7078,-3.9094,-4.0982,-4.2596,-4.3808,-4.4816,-4.5712,-4.654,-4.7324,-4.807,-4.8786,-4.9472,-5.0126,-5.0758,-5.137,-5.1938,-5.245,-5.2898,-5.3284,-5.3612,-5.3892,-5.4146,-5.4418,-5.483,-5.5404,-5.5972,-5.6456,-5.6814,-5.7018,-5.706,-5.6954,-5.6738,-5.6504,-5.6472,-5.6662,-5.6876,-5.7056,-5.7178,-5.7238,-5.7236,-5.716,-5.6968,-5.6554,-5.5612,-5.4226,-5.2674,-5.106,-4.9428,-4.779,-4.6142,-4.4478,-4.2796,-4.1114,-3.9488,-3.7902,-3.6314,-3.473,-3.3166,-3.1642,-3.0178,-2.878,-2.743,-2.606,-2.449,-2.283,-2.1208,-1.96606,-1.82056,-1.68554,-1.56348,-1.46006,-1.38752,-1.37512,-1.4788,-1.6514,-1.85324,-2.067,-2.2832,-2.4952,-2.6978,-2.885,-3.0472,-3.1634
-2.9466,-2.904,-2.8404,-2.7662,-2.6864,-2.6052,-2.526,-2.4538,-2.3958,-2.3658,-2.3914,-2.4956,-2.6486,-2.8268,-3.0184,-3.217,-3.4176,-3.6164,-3.8088,-3.9876,-4.139,-4.2546,-4.3486,-4.431,-4.5066,-4.5774,-4.645,-4.7098,-4.772,-4.832,-4.8906,-4.9476,-5.0012,-5.05,-5.0936,-5.1318,-5.1652,-5.1944,-5.222,-5.2528,-5.297,-5.3556,-5.4154,-5.4684,-5.5102,-5.5382,-5.5512,-5.5506,-5.54,-5.5288,-5.5346,-5.559,-5.5862,-5.609,-5.6248,-5.633,-5.6328,-5.6222,-5.5968,-5.5442,-5.4412,-5.2934,-5.1252,-4.949,-4.7704,-4.5922,-4.4156,-4.2416,-4.0714,-3.9078,-3.7558,-3.614,-3.4788,-3.3492,-3.225,-3.1068,-2.9944,-2.8868,-2.78,-2.6658,-2.5306,-2.3814,-2.23,-2.0818,-1.93924,-1.80496,-1.6826,-1.57916,-1.50846,-1.50102,-1.59652,-1.76244,-1.96068,-2.1726,-2.3878,-2.599,-2.8006,-2.9856,-3.1436,-3.2532
-2.8572,-2.8198,-2.7656,-2.7022,-2.6342,-2.5654,-2.4998,-2.4422,-2.4006,-2.3876,-2.4214,-2.511,-2.6438,-2.803,-2.9768,-3.158,-3.3416,-3.523,-3.6976,-3.8582,-3.9964,-4.1084,-4.2006,-4.2802,-4.3524,-4.42,-4.4842,-4.5458,-4.6056,-4.6638,-4.7206,-4.7762,-4.8292,-4.8788,-4.9244,-4.9658,-5.0036,-5.039,-5.0746,-5.1146,-5.1642,-5.2232,-5.2846,-5.3418,-5.39,-5.4266,-5.4506,-5.4626,-5.4664,-5.4694,-5.4804,-5.5004,-5.5216,-5.538,-5.5466,-5.5456,-5.5336,-5.5082,-5.4634,-5.3896,-5.276,-5.1256,-4.9526,-4.7686,-4.5806,-4.3936,-4.2102,-4.033,-3.8648,-3.7086,-3.5672,-3.4406,-3.3264,-3.2226,-3.1278,-3.0404,-2.9588,-2.8796,-2.798,-2.706,-2.5976,-2.4748,-2.3454,-2.2148,-2.0874,-1.96688,-1.8586,-1.77114,-1.71936,-1.72558,-1.80558,-1.94624,-2.1224,-2.3154,-2.5136,-2.7088,-2.8936,-3.0608,-3.1988,-3.2926
-2.7638,-2.7326,-2.6912,-2.6438,-2.5938,-2.5448,-2.4998,-2.4636,-2.4426,-2.4466,-2.4852,-2.563,-2.6738,-2.8082,-2.9568,-3.1132,-3.2724,-3.4304,-3.5822,-3.7228,-3.847,-3.9528,-4.043,-4.122,-4.1938,-4.2608,-4.3246,-4.3864,-4.4464,-4.5052,-4.5632,-4.62,-4.6752,-4.7282,-4.7784,-4.826,-4.8714,-4.916,-4.9618,-5.0116,-5.068,-5.1302,-5.1946,-5.2566,-5.3118,-5.3582,-5.3938,-5.4192,-5.4364,-5.4494,-5.4622,-5.475,-5.4846,-5.4868,-5.4794,-5.4604,-5.4284,-5.3806,-5.312,-5.2168,-5.0902,-4.9346,-4.7582,-4.5698,-4.3768,-4.1848,-3.9982,-3.8206,-3.6558,-3.5074,-3.3772,-3.2658,-3.1712,-3.0914,-3.0238,-2.9654,-2.9126,-2.8612,-2.8056,-2.7398,-2.6604,-2.5678,-2.4666,-2.362,-2.2588,-2.1616,-2.0768,-2.0128,-1.98134,-1.996,-2.0636,-2.1778,-2.3236,-2.4866,-2.6558,-2.8228,-2.98,-3.1198,-3.2328,-3.3098
-2.6728,-2.649,-2.6218,-2.5932,-2.5654,-2.5402,-2.52,-2.5078,-2.5082,-2.5268,-2.5684,-2.6354,-2.725,-2.8322,-2.9516,-3.0784,-3.209,-3.3398,-3.467,-3.587,-3.6964,-3.7942,-3.8812,-3.9598,-4.0326,-4.1012,-4.1668,-4.2308,-4.2932,-4.355,-4.416,-4.4766,-4.536,-4.5944,-4.6514,-4.7072,-4.7622,-4.8174,-4.874,-4.9338,-4.9976,-5.0652,-5.1342,-5.2018,-5.2648,-5.3212,-5.3688,-5.4068,-5.4352,-5.455,-5.4668,-5.4708,-5.4652,-5.4486,-5.4196,-5.3772,-5.3202,-5.2466,-5.1532,-5.037,-4.8962,-4.7326,-4.5518,-4.36,-4.1638,-3.969,-3.7808,-3.6038,-3.443,-3.3018,-3.183,-3.0866,-3.0114,-2.9548,-2.9132,-2.8824,-2.8582,-2.8352,-2.8078,-2.771,-2.7222,-2.6616,-2.592,-2.5182,-2.4446,-2.3768,-2.32,-2.2812,-2.2684,-2.2886,-2.3452,-2.4342,-2.5474,-2.6748,-2.8078,-2.939,-3.062,-3.1698,-3.2558,-3.314
-2.5876,-2.572,-2.56,-2.5518,-2.5478,-2.5482,-2.554,-2.5664,-2.5872,-2.6184,-2.6616,-2.7178,-2.7864,-2.8658,-2.9542,-3.0496,-3.1494,-3.2514,-3.353,-3.4522,-3.5468,-3.6356,-3.719,-3.7972,-3.8714,-3.9426,-4.0116,-4.079,-4.1456,-4.2116,-4.2774,-4.343,-4.4086,-4.4738,-4.539,-4.6042,-4.6694,-4.7356,-4.803,-4.8724,-4.944,-5.0176,-5.0922,-5.1658,-5.237,-5.3032,-5.3626,-5.4124,-5.4508,-5.4752,-5.4846,-5.4778,-5.4552,-5.417,-5.3636,-5.2952,-5.2114,-5.1112,-4.9932,-4.8564,-4.7008,-4.5282,-4.342,-4.1466,-3.9476,-3.7504,-3.5606,-3.3842,-3.2264,-3.0918,-2.9836,-2.9022,-2.846,-2.812,-2.7958,-2.7926,-2.797,-2.8032,-2.8058,-2.7998,-2.7826,-2.7542,-2.7174,-2.6762,-2.6354,-2.5992,-2.5722,-2.5588,-2.5632,-2.588,-2.634,-2.6994,-2.7796,-2.8692,-2.9626,-3.0546,-3.14,-3.2138,-3.2714,-3.3096
-2.5112,-2.504,-2.5074,-2.5198,-2.5396,-2.5654,-2.5966,-2.6324,-2.6722,-2.7144,-2.758,-2.8026,-2.8496,-2.901,-2.958,-3.0212,-3.09,-3.1634,-3.24,-3.3188,-3.3988,-3.4788,-3.5582,-3.6362,-3.7122,-3.7866,-3.8596,-3.9316,-4.0028,-4.074,-4.1454,-4.217,-4.2894,-4.3624,-4.4362,-4.511,-4.5868,-4.6636,-4.7414,-4.82,-4.8992,-4.9784,-5.058,-5.1374,-5.216,-5.2918,-5.3624,-5.424,-5.4716,-5.5004,-5.5062,-5.488,-5.4472,-5.3864,-5.308,-5.2134,-5.103,-4.977,-4.8358,-4.6798,-4.51,-4.328,-4.136,-3.9368,-3.7344,-3.5342,-3.342,-3.1644,-3.0078,-2.8784,-2.7798,-2.7128,-2.6752,-2.6632,-2.672,-2.6958,-2.729,-2.7654,-2.7988,-2.824,-2.8382,-2.8416,-2.837,-2.8284,-2.8202,-2.8164,-2.8196,-2.8316,-2.8524,-2.8816,-2.9178,-2.9604,-3.0084,-3.0602,-3.1136,-3.1654,-3.2126,-3.2518,-3.281,-3.2982
-2.4468,-2.4476,-2.466,-2.4982,-2.5398,-2.5886,-2.6422,-2.699,-2.7556,-2.8078,-2.8506,-2.8822,-2.9066,-2.9294,-2.9556,-2.988,-3.0274,-3.0736,-3.1264,-3.186,-3.2524,-3.3246,-3.4008,-3.4788,-3.557,-3.6348,-3.7118,-3.7882,-3.8646,-3.941,-4.0182,-4.0962,-4.1754,-4.2562,-4.3386,-4.4226,-4.5084,-4.5954,-4.683,-4.7698,-4.855,-4.9386,-5.0216,-5.1054,-5.1898,-5.2742,-5.3554,-5.4286,-5.4866,-5.5204,-5.523,-5.4926,-5.4332,-5.3504,-5.2486,-5.13,-4.9958,-4.8468,-4.6842,-4.5106,-4.3282,-4.138,-3.9408,-3.7374,-3.531,-3.3264,-3.1298,-2.9486,-2.7906,-2.6638,-2.5732,-2.5198,-2.5002,-2.5096,-2.5422,-2.5922,-2.6536,-2.7198,-2.7842,-2.8404,-2.8848,-2.9178,-2.943,-2.9652,-2.9886,-3.0162,-3.0492,-3.0866,-3.1248,-3.1592,-3.1862,-3.2066,-3.2234,-3.239,-3.2538,-3.267,-3.2772,-3.283,-3.284,-3.2804
-2.3988,-2.4068,-2.4396,-2.4888,-2.5482,-2.6144,-2.6852,-2.7584,-2.8296,-2.8906,-2.9316,-2.9482,-2.948,-2.9426,-2.9402,-2.9448,-2.958,-2.9802,-3.0118,-3.0538,-3.108,-3.174,-3.2482,-3.3268,-3.4072,-3.488,-3.5686,-3.6494,-3.7304,-3.812,-3.8944,-3.9784,-4.0642,-4.152,-4.242,-4.3344,-4.4288,-4.5248,-4.6208,-4.7148,-4.8044,-4.8898,-4.9736,-5.059,-5.147,-5.2374,-5.3278,-5.4124,-5.4824,-5.524,-5.5242,-5.4812,-5.4038,-5.3016,-5.1806,-5.043,-4.89,-4.7224,-4.5422,-4.3534,-4.1606,-3.9646,-3.763,-3.5554,-3.344,-3.1334,-2.9302,-2.7424,-2.5794,-2.4518,-2.3674,-2.3266,-2.324,-2.3528,-2.407,-2.481,-2.5688,-2.6638,-2.7584,-2.8444,-2.9164,-2.9754,-3.027,-3.0772,-3.1298,-3.187,-3.2484,-3.3114,-3.3688,-3.4102,-3.4284,-3.427,-3.4144,-3.3966,-3.3768,-3.3552,-3.3318,-3.3064,-3.2806,-3.257
-2.3746,-2.3894,-2.4344,-2.4954,-2.565,-2.6404,-2.72,-2.802,-2.8822,-2.951,-2.99,-2.9878,-2.9618,-2.9308,-2.9042,-2.8864,-2.8788,-2.882,-2.8962,-2.9232,-2.9672,-3.0292,-3.103,-3.1824,-3.2644,-3.3474,-3.4308,-3.5148,-3.5996,-3.6856,-3.7728,-3.8618,-3.953,-4.0468,-4.1432,-4.242,-4.3434,-4.4462,-4.549,-4.6486,-4.7404,-4.8238,-4.9052,-4.989,-5.0772,-5.1702,-5.2662,-5.3602,-5.4428,-5.4962,-5.496,-5.4394,-5.347,-5.2318,-5.0992,-4.9512,-4.7872,-4.6078,-4.4146,-4.2136,-4.0138,-3.8148,-3.6102,-3.3978,-3.1798,-2.9614,-2.7496,-2.5528,-2.3814,-2.2486,-2.1682,-2.139,-2.1506,-2.1954,-2.2674,-2.3616,-2.472,-2.5926,-2.7156,-2.83,-2.9256,-3.006,-3.0806,-3.1554,-3.2342,-3.3176,-3.405,-3.4922,-3.5704,-3.6222,-3.6316,-3.6088,-3.5704,-3.5252,-3.4768,-3.4266,-3.3748,-3.3224,-3.272,-3.2296
-2.3892,-2.4106,-2.4606,-2.5228,-2.5914,-2.6642,-2.7406,-2.8196,-2.8982,-2.9682,-3.006,-2.9808,-2.9334,-2.8842,-2.8416,-2.8092,-2.7884,-2.7794,-2.7824,-2.7984,-2.834,-2.8952,-2.9684,-3.0476,-3.1298,-3.2136,-3.2986,-3.3846,-3.472,-3.561,-3.6518,-3.7446,-3.84,-3.9382,-4.039,-4.1424,-4.2478,-4.3544,-4.4604,-4.5632,-4.6544,-4.7326,-4.8088,-4.888,-4.9724,-5.0632,-5.159,-5.256,-5.346,-5.413,-5.4144,-5.3476,-5.25,-5.1332,-5.0008,-4.853,-4.689,-4.5078,-4.3102,-4.1012,-3.8982,-3.6986,-3.4898,-3.2704,-3.044,-2.8162,-2.5944,-2.3878,-2.2064,-2.0644,-1.98608,-1.96482,-1.98528,-2.0404,-2.1248,-2.2332,-2.3604,-2.5006,-2.6466,-2.7874,-2.9014,-3,-3.0954,-3.1926,-3.294,-3.3996,-3.5078,-3.614,-3.71,-3.7764,-3.7758,-3.7366,-3.681,-3.617,-3.5488,-3.4782,-3.406,-3.3336,-3.2634,-3.2036
-2.4798,-2.4888,-2.5256,-2.574,-2.6274,-2.6842,-2.7438,-2.8054,-2.8658,-2.9162,-2.9352,-2.9056,-2.8528,-2.7974,-2.7488,-2.711,-2.6856,-2.6726,-2.6724,-2.6866,-2.7204,-2.7768,-2.8464,-2.9232,-3.004,-3.087,-3.1718,-3.2584,-3.3468,-3.4374,-3.5304,-3.6258,-3.724,-3.8248,-3.9282,-4.0336,-4.14,-4.2464,-4.3506,-4.4492,-4.536,-4.6102,-4.6806,-4.7524,-4.829,-4.9116,-4.9998,-5.0902,-5.1744,-5.2352,-5.2406,-5.1882,-5.1042,-5.0014,-4.883,-4.7488,-4.597,-4.4262,-4.2368,-4.034,-3.8298,-3.6236,-3.4062,-3.177,-2.9394,-2.7002,-2.4678,-2.2522,-2.0646,-1.92008,-1.83664,-1.81158,-1.83212,-1.89038,-1.98036,-2.0966,-2.2334,-2.3848,-2.543,-2.6966,-2.8306,-2.9508,-3.0676,-3.1854,-3.306,-3.4286,-3.5508,-3.667,-3.7674,-3.8318,-3.837,-3.7994,-3.7398,-3.6682,-3.59,-3.508,-3.4244,-3.3412,-3.2622,-3.1952
-2.6208,-2.6126,-2.6242,-2.6456,-2.6714,-2.6994,-2.7294,-2.7604,-2.789,-2.8078,-2.804,-2.7724,-2.7236,-2.6722,-2.627,-2.5926,-2.5704,-2.5612,-2.565,-2.5832,-2.6186,-2.671,-2.7362,-2.809,-2.8864,-2.967,-3.05,-3.1356,-3.2236,-3.3144,-3.408,-3.5046,-3.6042,-3.7062,-3.8102,-3.9152,-4.02,-4.1226,-4.2208,-4.3112,-4.3904,-4.459,-4.5216,-4.5832,-4.6476,-4.7166,-4.7904,-4.8658,-4.935,-4.9838,-4.996,-4.9686,-4.913,-4.8382,-4.7472,-4.639,-4.5118,-4.3628,-4.1924,-4.0036,-3.8018,-3.5878,-3.3594,-3.117,-2.8658,-2.6134,-2.3692,-2.1446,-1.95166,-1.80406,-1.71244,-1.67724,-1.69114,-1.74632,-1.83594,-1.9537,-2.0934,-2.2484,-2.4106,-2.5708,-2.721,-2.862,-2.9988,-3.1348,-3.2712,-3.4062,-3.5366,-3.6554,-3.7526,-3.8132,-3.8272,-3.801,-3.7478,-3.6784,-3.5992,-3.5146,-3.4278,-3.342,-3.2614,-3.1918
-2.7862,-2.7608,-2.744,-2.7314,-2.7202,-2.7098,-2.7,-2.6914,-2.6816,-2.6668,-2.6412,-2.6036,-2.5592,-2.5162,-2.4808,-2.4564,-2.4442,-2.4442,-2.4568,-2.4822,-2.5208,-2.5722,-2.6336,-2.7022,-2.7754,-2.8524,-2.9324,-3.0154,-3.1016,-3.1914,-3.2844,-3.381,-3.4804,-3.5822,-3.6854,-3.7882,-3.8892,-3.9862,-4.0766,-4.1574,-4.2272,-4.2862,-4.3376,-4.3854,-4.4336,-4.4846,-4.5392,-4.5956,-4.6486,-4.69,-4.7112,-4.7094,-4.688,-4.6504,-4.597,-4.5258,-4.4328,-4.3148,-4.1698,-3.9984,-3.8026,-3.584,-3.3444,-3.0874,-2.8204,-2.5522,-2.2942,-2.0584,-1.85726,-1.70224,-1.60118,-1.55526,-1.56004,-1.6086,-1.6937,-1.80838,-1.94586,-2.0994,-2.2618,-2.426,-2.5868,-2.743,-2.896,-3.0468,-3.1952,-3.339,-3.4736,-3.5926,-3.6872,-3.7478,-3.7692,-3.7546,-3.712,-3.6506,-3.577,-3.4964,-3.4126,-3.3296,-3.2512,-3.1804
-2.9636,-2.9206,-2.874,-2.824,-2.7704,-2.715,-2.6594,-2.6058,-2.5548,-2.506,-2.4586,-2.413,-2.372,-2.339,-2.3168,-2.3068,-2.3088,-2.3222,-2.3464,-2.3808,-2.4246,-2.4768,-2.536,-2.6006,-2.6694,-2.742,-2.8178,-2.8974,-2.9808,-3.0682,-3.1598,-3.255,-3.3536,-3.454,-3.5548,-3.6546,-3.7508,-3.8412,-3.923,-3.9938,-4.0522,-4.0988,-4.1358,-4.167,-4.1956,-4.2254,-4.258,-4.2942,-4.3324,-4.3694,-4.4014,-4.4256,-4.4412,-4.4464,-4.438,-4.4112,-4.3602,-4.2796,-4.165,-4.0142,-3.827,-3.606,-3.3556,-3.083,-2.798,-2.512,-2.2376,-1.98752,-1.77448,-1.60898,-1.4976,-1.4416,-1.43732,-1.47822,-1.55676,-1.6655,-1.79748,-1.94626,-2.1058,-2.271,-2.4376,-2.6036,-2.7678,-2.9294,-3.0864,-3.2358,-3.3728,-3.4916,-3.5854,-3.6476,-3.6756,-3.6712,-3.6402,-3.5892,-3.525,-3.4526,-3.3762,-3.2994,-3.2252,-3.1558
-3.145,-3.0838,-3.0072,-2.9176,-2.819,-2.7154,-2.6108,-2.5098,-2.4162,-2.3332,-2.2638,-2.2096,-2.1714,-2.1492,-2.1422,-2.1488,-2.1676,-2.1966,-2.2344,-2.279,-2.3288,-2.383,-2.4408,-2.502,-2.5664,-2.634,-2.7054,-2.7808,-2.8606,-2.945,-3.034,-3.1274,-3.224,-3.3224,-3.4204,-3.5164,-3.6074,-3.691,-3.7642,-3.8248,-3.8712,-3.9036,-3.9244,-3.9364,-3.9438,-3.9504,-3.9598,-3.9752,-3.9994,-4.0336,-4.0774,-4.1288,-4.1832,-4.2344,-4.2754,-4.2982,-4.2942,-4.2558,-4.1754,-4.0476,-3.871,-3.6484,-3.387,-3.0976,-2.7932,-2.4872,-2.1938,-1.92678,-1.69922,-1.52154,-1.39996,-1.33536,-1.32368,-1.3578,-1.42954,-1.53104,-1.65542,-1.79692,-1.95088,-2.1136,-2.2818,-2.4526,-2.6236,-2.7916,-2.9538,-3.1062,-3.2442,-3.3628,-3.4566,-3.521,-3.5544,-3.5586,-3.538,-3.4982,-3.445,-3.3832,-3.3166,-3.2484,-3.1808,-3.1148
-3.323,-3.2442,-3.137,-3.0078,-2.8636,-2.7112,-2.5574,-2.4084,-2.2718,-2.1546,-2.0632,-2.0008,-1.96618,-1.95546,-1.96412,-1.9882,-2.0244,-2.0698,-2.1218,-2.1772,-2.2336,-2.2902,-2.3468,-2.4044,-2.4644,-2.5274,-2.5942,-2.6652,-2.741,-2.8218,-2.908,-2.999,-3.0932,-3.189,-3.2838,-3.3756,-3.4614,-3.5388,-3.6042,-3.655,-3.6894,-3.7072,-3.7108,-3.7032,-3.6888,-3.672,-3.6576,-3.652,-3.6614,-3.6926,-3.749,-3.8284,-3.923,-4.0222,-4.1144,-4.1888,-4.2346,-4.2412,-4.198,-4.0956,-3.9304,-3.7054,-3.4318,-3.1244,-2.7992,-2.4722,-2.1586,-1.8731,-1.62952,-1.43922,-1.3088,-1.23836,-1.22234,-1.25196,-1.31796,-1.412,-1.52736,-1.65924,-1.8045,-1.96112,-2.1268,-2.2986,-2.472,-2.6428,-2.8066,-2.9592,-3.0964,-3.214,-3.3074,-3.3732,-3.4108,-3.4216,-3.4096,-3.3802,-3.3384,-3.2882,-3.233,-3.1752,-3.116,-3.0556
-3.4904,-3.3944,-3.2572,-3.0894,-2.9016,-2.703,-2.5022,-2.3072,-2.128,-1.97638,-1.86346,-1.79426,-1.76482,-1.76636,-1.79048,-1.83094,-1.88334,-1.94408,-2.0096,-2.0756,-2.1386,-2.1968,-2.2516,-2.306,-2.362,-2.421,-2.4838,-2.5506,-2.6222,-2.6994,-2.7824,-2.8708,-2.9628,-3.0556,-3.147,-3.2342,-3.315,-3.3864,-3.4452,-3.4878,-3.5112,-3.5152,-3.5024,-3.4764,-3.4416,-3.4028,-3.3658,-3.3386,-3.3318,-3.358,-3.4264,-3.535,-3.671,-3.8176,-3.9598,-4.0844,-4.1794,-4.232,-4.2278,-4.153,-3.9988,-3.7696,-3.4816,-3.1554,-2.81,-2.4628,-2.1296,-1.82556,-1.56572,-1.36346,-1.2269,-1.155,-1.139,-1.16742,-1.2295,-1.31644,-1.4218,-1.5417,-1.67484,-1.82152,-1.98124,-2.1502,-2.3224,-2.4916,-2.653,-2.8022,-2.936,-3.0506,-3.1424,-3.2084,-3.2478,-3.2626,-3.2572,-3.237,-3.206,-3.1678,-3.1252,-3.0792,-3.03,-2.9772
-3.6374,-3.5254,-3.359,-3.1554,-2.9292,-2.691,-2.4494,-2.2132,-1.99394,-1.80778,-1.67352,-1.60034,-1.5786,-1.59232,-1.6295,-1.6828,-1.7477,-1.82066,-1.89776,-1.97366,-2.0422,-2.1008,-2.153,-2.2042,-2.2572,-2.3136,-2.3738,-2.4376,-2.5058,-2.5792,-2.6592,-2.7454,-2.8348,-2.9244,-3.0114,-3.0936,-3.169,-3.2352,-3.289,-3.3252,-3.3398,-3.3316,-3.3046,-3.2636,-3.2126,-3.1562,-3.0998,-3.052,-3.0268,-3.0444,-3.1236,-3.2628,-3.4396,-3.6302,-3.8166,-3.9852,-4.124,-4.2198,-4.2558,-4.2104,-4.0658,-3.8284,-3.5242,-3.1802,-2.818,-2.4548,-2.106,-1.78614,-1.51126,-1.29844,-1.15998,-1.0927,-1.08198,-1.11268,-1.17278,-1.2533,-1.34802,-1.45378,-1.571,-1.70342,-1.8537,-2.017,-2.1838,-2.3468,-2.5004,-2.6418,-2.768,-2.8766,-2.9644,-3.0282,-3.0666,-3.0826,-3.0816,-3.0688,-3.048,-3.022,-2.9924,-2.9594,-2.9222,-2.8784
-3.75,-3.6222,-3.4286,-3.1968,-2.9426,-2.6758,-2.4042,-2.1366,-1.88364,-1.66376,-1.5075,-1.43528,-1.42294,-1.44544,-1.48976,-1.54918,-1.61994,-1.6993,-1.78394,-1.86796,-1.94094,-1.9974,-2.0464,-2.0956,-2.148,-2.2044,-2.2646,-2.328,-2.394,-2.464,-2.541,-2.6256,-2.7126,-2.7976,-2.8788,-2.9546,-3.0238,-3.0846,-3.134,-3.1672,-3.1756,-3.1576,-3.1208,-3.0708,-3.011,-2.9446,-2.8762,-2.8134,-2.7704,-2.7732,-2.8612,-3.0332,-3.2464,-3.4712,-3.6896,-3.8898,-4.0608,-4.191,-4.2638,-4.2506,-4.1134,-3.8624,-3.5432,-3.1876,-2.8164,-2.4458,-2.0896,-1.76076,-1.47482,-1.2529,-1.1184,-1.0632,-1.06198,-1.09708,-1.15646,-1.23134,-1.31566,-1.4063,-1.50428,-1.61724,-1.75532,-1.90994,-2.0664,-2.2162,-2.3556,-2.4824,-2.5952,-2.693,-2.7738,-2.8332,-2.867,-2.8808,-2.8822,-2.876,-2.865,-2.851,-2.8346,-2.8154,-2.7914,-2.7588
